点位编号,点位名称,日期,记录编号,品种集合,生育期标签,生育期编码,灰斑病发病株率,灰斑病病情指数,大斑病发病株率,大斑病病情指数,白斑病发病株率,白斑病病情指数,累计偏移天数,偏移记录数,同日重复组编号,原始_10m风速均值,原始_10m风速最大值,原始_10m风速最小值,原始_24小时最大降水量,原始_24小时最小降水量,原始_24小时降水量之和,原始_相对湿度均值,原始_相对湿度最大值,原始_相对湿度最小值,原始_2m气温均值(℃),原始_2m气温最大值(℃),原始_2m气温最小值(℃),原始_土壤湿度,原始_地表温度均值(℃),原始_地表温度最大值(℃),原始_地表温度最小值(℃),原始_地面气压均值(kPa),原始_地面气压最大值(kPa),原始_地面气压最小值(kPa),原始_短波辐射均值,原始_短波辐射最大值,原始_短波辐射最小值,原始_0-10cm土壤相对湿度,原始_5cm土壤温度(℃),有效积温_GDD,累计降水_7d(mm),累计降水_14d(mm),rain_21d_sum,rain_28d_sum,连续降雨天数,降雨间歇长度(天),平均气温℃_7d,平均气温℃_14d,平均气温℃_21d,temp_28d_mean,24h温差℃,平均相对湿度_7d,平均相对湿度_14d,平均相对湿度_21d,rh_28d_mean,湿度日较差,平均土壤相对湿度_7d,平均土壤相对湿度_14d,平均土壤相对湿度_21d,soil_rel_humidity_28d_mean,平均短波辐射_7d,radiation_28d_mean,平均风速_7d,wind_28d_mean,是否弱风日,弱风日连续天数,寡照连续天数,站点低温阈值(℃),站点高温阈值(℃),连续高温天数,连续低温天数,连续适温天数,连续高湿天数,连续较高湿度天数,7天内高湿天数,high_humidity_28d_count,7天内强降雨次数,heavy_rain_28d_count,连续强降雨次数,7天最大单日降雨_mm,max_single_day_rain_28d,连续高温高湿天数,连续适温高湿天数,连续弱风高湿天数
3,宝兴-1,2025-09-18,25,翔玉168,R3,18.0,42.0,8.0,0.0,0.0,23.0,3.2222222222222223,-365,1,1,0.875771701335907,2.4188430309295654,0.19374312460422516,2.3489253520965576,0.0,3.3617758750915527,86.01749420166016,100.0,52.377071380615234,18.54244041442871,25.095149993896484,15.66353988647461,0.3639369308948517,19.093700408935547,26.747459411621094,14.99666976928711,84.77398681640625,85.12145233154297,84.30695343017578,153.1670379638672,633.9085083007812,0.0,87.73578643798828,19.04412078857422,1164.572509765625,21.125732421875,75.81624603271484,85.76498413085938,221.27293395996094,4.0,0.0,18.7336483001709,18.489959716796875,18.42178726196289,18.843931198120117,9.431610107421875,88.0199966430664,87.4163589477539,86.81819915771484,86.8713150024414,47.622928619384766,87.29181671142578,88.25636291503906,88.4068374633789,88.5675048828125,153.7947235107422,154.8881072998047,0.640116810798645,0.6298799514770508,1.0,108.0,0.0,18.0,28.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,0.0,2.0,0.0,7.1686110496521,66.72351837158203,0.0,0.0,0.0
3,宝兴-2,2025-09-18,35,白K888,R3,18.0,55.0,12.777777777777777,0.0,0.0,57.5,8.61111111111111,-365,1,2,0.875771701335907,2.4188430309295654,0.19374312460422516,2.3489253520965576,0.0,3.3617758750915527,86.01749420166016,100.0,52.377071380615234,18.54244041442871,25.095149993896484,15.66353988647461,0.3639369308948517,19.093700408935547,26.747459411621094,14.99666976928711,84.77398681640625,85.12145233154297,84.30695343017578,153.1670379638672,633.9085083007812,0.0,87.73578643798828,19.04412078857422,1164.572509765625,21.125732421875,75.81624603271484,85.76498413085938,221.27293395996094,4.0,0.0,18.7336483001709,18.489959716796875,18.42178726196289,18.843931198120117,9.431610107421875,88.0199966430664,87.4163589477539,86.81819915771484,86.8713150024414,47.622928619384766,87.29181671142578,88.25636291503906,88.4068374633789,88.5675048828125,153.7947235107422,154.8881072998047,0.640116810798645,0.6298799514770508,1.0,108.0,0.0,18.0,28.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,0.0,2.0,0.0,7.1686110496521,66.72351837158203,0.0,0.0,0.0
3,宝兴-2,2025-09-18,44,内玉9018,R3,18.0,90.0,36.666666666666664,0.0,0.0,70.0,18.88888888888889,-365,1,3,0.875771701335907,2.4188430309295654,0.19374312460422516,2.3489253520965576,0.0,3.3617758750915527,86.01749420166016,100.0,52.377071380615234,18.54244041442871,25.095149993896484,15.66353988647461,0.3639369308948517,19.093700408935547,26.747459411621094,14.99666976928711,84.77398681640625,85.12145233154297,84.30695343017578,153.1670379638672,633.9085083007812,0.0,87.73578643798828,19.04412078857422,1164.572509765625,21.125732421875,75.81624603271484,85.76498413085938,221.27293395996094,4.0,0.0,18.7336483001709,18.489959716796875,18.42178726196289,18.843931198120117,9.431610107421875,88.0199966430664,87.4163589477539,86.81819915771484,86.8713150024414,47.622928619384766,87.29181671142578,88.25636291503906,88.4068374633789,88.5675048828125,153.7947235107422,154.8881072998047,0.640116810798645,0.6298799514770508,1.0,108.0,0.0,18.0,28.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,0.0,2.0,0.0,7.1686110496521,66.72351837158203,0.0,0.0,0.0
3,宝兴-2,2025-09-18,53,郑单958,R4,19.0,97.5,23.61111111111111,0.0,0.0,100.0,55.55555555555556,-365,1,4,0.875771701335907,2.4188430309295654,0.19374312460422516,2.3489253520965576,0.0,3.3617758750915527,86.01749420166016,100.0,52.377071380615234,18.54244041442871,25.095149993896484,15.66353988647461,0.3639369308948517,19.093700408935547,26.747459411621094,14.99666976928711,84.77398681640625,85.12145233154297,84.30695343017578,153.1670379638672,633.9085083007812,0.0,87.73578643798828,19.04412078857422,1164.572509765625,21.125732421875,75.81624603271484,85.76498413085938,221.27293395996094,4.0,0.0,18.7336483001709,18.489959716796875,18.42178726196289,18.843931198120117,9.431610107421875,88.0199966430664,87.4163589477539,86.81819915771484,86.8713150024414,47.622928619384766,87.29181671142578,88.25636291503906,88.4068374633789,88.5675048828125,153.7947235107422,154.8881072998047,0.640116810798645,0.6298799514770508,1.0,108.0,0.0,18.0,28.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,0.0,2.0,0.0,7.1686110496521,66.72351837158203,0.0,0.0,0.0
3,宝兴-1,2025-09-29,26,翔玉168,R4,19.0,60.0,15.777777777777777,0.0,0.0,100.0,28.888888888888893,-365,1,1,0.46483922004699707,1.281143307685852,0.04923511669039726,2.0205211639404297,0.0,10.762771606445312,86.37239074707031,100.0,63.42177963256836,16.061899185180664,19.784719467163086,13.739830017089844,0.3838902413845062,16.525480270385742,22.153400421142578,12.903129577636719,85.3744125366211,85.55769348144531,85.15955352783203,106.4402084350586,406.35382080078125,0.0,92.54600524902344,16.80392074584961,1243.180908203125,30.344396591186523,69.05852508544922,104.79690551757812,132.84033203125,2.0,0.0,17.14002227783203,17.344959259033203,17.87638282775879,18.1204776763916,6.044889450073242,83.8038558959961,85.64677429199219,86.22023010253906,85.78477478027344,36.57822036743164,86.17393493652344,86.85478973388672,87.32779693603516,87.28997039794922,150.3486785888672,149.1313018798828,0.6122465133666992,0.6265196204185486,1.0,119.0,0.0,18.0,28.0,0.0,4.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,19.58162498474121,21.731229782104492,0.0,0.0,0.0
3,宝兴-2,2025-09-29,36,白K888,R4,19.0,80.0,28.888888888888893,0.0,0.0,100.0,37.22222222222222,-365,1,2,0.46483922004699707,1.281143307685852,0.04923511669039726,2.0205211639404297,0.0,10.762771606445312,86.37239074707031,100.0,63.42177963256836,16.061899185180664,19.784719467163086,13.739830017089844,0.3838902413845062,16.525480270385742,22.153400421142578,12.903129577636719,85.3744125366211,85.55769348144531,85.15955352783203,106.4402084350586,406.35382080078125,0.0,92.54600524902344,16.80392074584961,1243.180908203125,30.344396591186523,69.05852508544922,104.79690551757812,132.84033203125,2.0,0.0,17.14002227783203,17.344959259033203,17.87638282775879,18.1204776763916,6.044889450073242,83.8038558959961,85.64677429199219,86.22023010253906,85.78477478027344,36.57822036743164,86.17393493652344,86.85478973388672,87.32779693603516,87.28997039794922,150.3486785888672,149.1313018798828,0.6122465133666992,0.6265196204185486,1.0,119.0,0.0,18.0,28.0,0.0,4.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,19.58162498474121,21.731229782104492,0.0,0.0,0.0
3,宝兴-2,2025-09-29,45,内玉9018,R4,19.0,90.0,50.0,0.0,0.0,100.0,42.22222222222222,-365,1,3,0.46483922004699707,1.281143307685852,0.04923511669039726,2.0205211639404297,0.0,10.762771606445312,86.37239074707031,100.0,63.42177963256836,16.061899185180664,19.784719467163086,13.739830017089844,0.3838902413845062,16.525480270385742,22.153400421142578,12.903129577636719,85.3744125366211,85.55769348144531,85.15955352783203,106.4402084350586,406.35382080078125,0.0,92.54600524902344,16.80392074584961,1243.180908203125,30.344396591186523,69.05852508544922,104.79690551757812,132.84033203125,2.0,0.0,17.14002227783203,17.344959259033203,17.87638282775879,18.1204776763916,6.044889450073242,83.8038558959961,85.64677429199219,86.22023010253906,85.78477478027344,36.57822036743164,86.17393493652344,86.85478973388672,87.32779693603516,87.28997039794922,150.3486785888672,149.1313018798828,0.6122465133666992,0.6265196204185486,1.0,119.0,0.0,18.0,28.0,0.0,4.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,19.58162498474121,21.731229782104492,0.0,0.0,0.0
3,宝兴-2,2025-09-29,54,郑单958,R5,20.0,100.0,41.111111111111114,0.0,0.0,100.0,80.0,-365,1,4,0.46483922004699707,1.281143307685852,0.04923511669039726,2.0205211639404297,0.0,10.762771606445312,86.37239074707031,100.0,63.42177963256836,16.061899185180664,19.784719467163086,13.739830017089844,0.3838902413845062,16.525480270385742,22.153400421142578,12.903129577636719,85.3744125366211,85.55769348144531,85.15955352783203,106.4402084350586,406.35382080078125,0.0,92.54600524902344,16.80392074584961,1243.180908203125,30.344396591186523,69.05852508544922,104.79690551757812,132.84033203125,2.0,0.0,17.14002227783203,17.344959259033203,17.87638282775879,18.1204776763916,6.044889450073242,83.8038558959961,85.64677429199219,86.22023010253906,85.78477478027344,36.57822036743164,86.17393493652344,86.85478973388672,87.32779693603516,87.28997039794922,150.3486785888672,149.1313018798828,0.6122465133666992,0.6265196204185486,1.0,119.0,0.0,18.0,28.0,0.0,4.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,19.58162498474121,21.731229782104492,0.0,0.0,0.0
3,宝兴-1,2025-10-09,27,翔玉168,R5,20.0,73.0,25.0,0.0,0.0,100.0,47.55555555555556,-365,1,1,0.5388445258140564,1.128322720527649,0.10020564496517181,0.0,0.0,0.0,83.83671569824219,100.0,59.71216583251953,19.188100814819336,23.961200714111328,16.421199798583984,0.3396485447883606,19.251279830932617,25.92639923095703,15.297080039978027,84.71880340576172,84.9309310913086,84.57705688476562,132.9937286376953,543.89453125,0.0,81.88048553466797,18.96925926208496,1319.057861328125,1.3212144374847412,31.872108459472656,57.74610137939453,78.87183380126953,0.0,2.0,17.83502197265625,17.45502281188965,17.35645294189453,17.70075035095215,7.540000915527344,86.26716613769531,86.04695129394531,85.11844635009766,85.84382629394531,40.28783416748047,83.68718719482422,85.27445983886719,85.76065826416016,86.14344024658203,108.15113067626953,135.74105834960938,0.5962312817573547,0.6116237640380859,1.0,129.0,0.0,18.0,28.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,0.5802783966064453,19.58162498474121,0.0,0.0,0.0
3,宝兴-2,2025-10-09,37,白K888,R5,20.0,90.0,43.888888888888886,0.0,0.0,100.0,57.777777777777786,-365,1,2,0.5388445258140564,1.128322720527649,0.10020564496517181,0.0,0.0,0.0,83.83671569824219,100.0,59.71216583251953,19.188100814819336,23.961200714111328,16.421199798583984,0.3396485447883606,19.251279830932617,25.92639923095703,15.297080039978027,84.71880340576172,84.9309310913086,84.57705688476562,132.9937286376953,543.89453125,0.0,81.88048553466797,18.96925926208496,1319.057861328125,1.3212144374847412,31.872108459472656,57.74610137939453,78.87183380126953,0.0,2.0,17.83502197265625,17.45502281188965,17.35645294189453,17.70075035095215,7.540000915527344,86.26716613769531,86.04695129394531,85.11844635009766,85.84382629394531,40.28783416748047,83.68718719482422,85.27445983886719,85.76065826416016,86.14344024658203,108.15113067626953,135.74105834960938,0.5962312817573547,0.6116237640380859,1.0,129.0,0.0,18.0,28.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,0.5802783966064453,19.58162498474121,0.0,0.0,0.0
3,宝兴-2,2025-10-09,46,内玉9018,R5,20.0,100.0,64.44444444444444,0.0,0.0,100.0,100.0,-365,1,3,0.5388445258140564,1.128322720527649,0.10020564496517181,0.0,0.0,0.0,83.83671569824219,100.0,59.71216583251953,19.188100814819336,23.961200714111328,16.421199798583984,0.3396485447883606,19.251279830932617,25.92639923095703,15.297080039978027,84.71880340576172,84.9309310913086,84.57705688476562,132.9937286376953,543.89453125,0.0,81.88048553466797,18.96925926208496,1319.057861328125,1.3212144374847412,31.872108459472656,57.74610137939453,78.87183380126953,0.0,2.0,17.83502197265625,17.45502281188965,17.35645294189453,17.70075035095215,7.540000915527344,86.26716613769531,86.04695129394531,85.11844635009766,85.84382629394531,40.28783416748047,83.68718719482422,85.27445983886719,85.76065826416016,86.14344024658203,108.15113067626953,135.74105834960938,0.5962312817573547,0.6116237640380859,1.0,129.0,0.0,18.0,28.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,0.5802783966064453,19.58162498474121,0.0,0.0,0.0
3,宝兴-2,2025-10-09,55,郑单958,R6,21.0,100.0,,0.0,0.0,100.0,100.0,-365,1,4,0.5388445258140564,1.128322720527649,0.10020564496517181,0.0,0.0,0.0,83.83671569824219,100.0,59.71216583251953,19.188100814819336,23.961200714111328,16.421199798583984,0.3396485447883606,19.251279830932617,25.92639923095703,15.297080039978027,84.71880340576172,84.9309310913086,84.57705688476562,132.9937286376953,543.89453125,0.0,81.88048553466797,18.96925926208496,1319.057861328125,1.3212144374847412,31.872108459472656,57.74610137939453,78.87183380126953,0.0,2.0,17.83502197265625,17.45502281188965,17.35645294189453,17.70075035095215,7.540000915527344,86.26716613769531,86.04695129394531,85.11844635009766,85.84382629394531,40.28783416748047,83.68718719482422,85.27445983886719,85.76065826416016,86.14344024658203,108.15113067626953,135.74105834960938,0.5962312817573547,0.6116237640380859,1.0,129.0,0.0,18.0,28.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,0.5802783966064453,19.58162498474121,0.0,0.0,0.0
3,宝兴-1,2025-10-20,28,翔玉168,R6,21.0,,,0.0,0.0,100.0,58.22222222222222,-365,1,1,0.6553605794906616,2.1545588970184326,0.2387729287147522,0.3185136318206787,0.0,0.7681161761283875,81.4532470703125,100.0,57.53689956665039,11.83102035522461,15.927760124206543,9.237119674682617,0.3290335536003113,11.827400207519531,18.85219955444336,7.376550197601318,85.77477264404297,86.0470962524414,85.42220306396484,93.7154769897461,435.6032409667969,0.0,79.32147979736328,12.376580238342285,1377.93212890625,1.5685946941375732,4.8184099197387695,5.765842914581299,36.11024475097656,1.0,0.0,14.54908561706543,15.95715618133545,16.416728973388672,16.597553253173828,6.690640449523926,82.3907470703125,84.31031036376953,84.80390167236328,84.55388641357422,42.46310043334961,79.252685546875,80.85008239746094,82.44644927978516,83.3783187866211,113.34576416015625,120.67071533203125,0.668948769569397,0.6063070297241211,1.0,140.0,2.0,18.0,28.0,0.0,10.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.7681161761283875,19.58162498474121,0.0,0.0,0.0
4,成都市新都区长龙路,2025-06-22,56,同玉609,V11,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.8536123633384705,1.863914132118225,0.08598363399505615,1.3762564659118652,0.0,2.400329113006592,82.32899475097656,100.0,64.17323303222656,25.623680114746094,28.804349899291992,23.47027015686035,0.2667803168296814,27.76491928100586,33.495140075683594,23.51968002319336,94.61566162109375,94.86396026611328,94.43881225585938,163.75558471679688,630.3688354492188,0.0,77.9080581665039,27.849199295043945,903.2359008789062,40.920772552490234,44.075103759765625,44.075103759765625,71.43418884277344,1.0,0.0,28.0205078125,28.364608764648438,27.5716495513916,26.182079315185547,5.334079742431641,68.23316955566406,59.726871490478516,59.90453338623047,64.32025909423828,35.82676696777344,76.17777252197266,70.41307830810547,71.91304016113281,74.04317474365234,191.05625915527344,185.97817993164062,0.8065279722213745,0.7560964822769165,1.0,61.0,0.0,18.0,28.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,22.532135009765625,22.532135009765625,0.0,0.0,0.0
4,成都市新都区长龙路,2025-06-30,57,同玉609,V12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.6718544363975525,1.7375885248184204,0.11484236270189285,0.0,0.0,0.0,71.64481353759766,100.0,47.389060974121094,28.28173065185547,33.66537094116211,23.322799682617188,0.34376975893974304,29.3302001953125,35.435821533203125,24.50527000427246,94.25421905517578,94.42923736572266,94.10604095458984,306.409423828125,955.205810546875,0.0,100.39134216308594,28.53447914123535,1024.97900390625,137.84368896484375,207.8456573486328,209.8076171875,210.99998474121094,0.0,1.0,25.48128890991211,26.182401657104492,27.326730728149414,27.03512191772461,10.342571258544922,79.81809997558594,76.32905578613281,67.03736877441406,65.2933578491211,52.610939025878906,99.34427642822266,89.36299133300781,80.55059051513672,78.83661651611328,162.87399291992188,195.79505920410156,0.7175158858299255,0.7430843114852905,1.0,69.0,0.0,18.0,28.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,71.45774841308594,71.45774841308594,0.0,0.0,0.0
4,成都市新都区长龙路,2025-07-07,58,同玉609,V14,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.5809574723243713,2.036661148071289,0.1410524994134903,0.6938002109527588,0.0,1.4792957305908203,91.55734252929688,100.0,60.04422378540039,23.78706932067871,29.570520401000977,22.066999435424805,0.3363352417945862,24.762699127197266,30.23604965209961,22.17947006225586,94.18080139160156,94.41860961914062,94.01123046875,107.49415588378906,397.62774658203125,0.0,98.2202377319336,24.95050048828125,1135.80859375,31.296218872070312,169.13992309570312,239.14187622070312,241.10382080078125,6.0,0.0,25.832809448242188,25.65704917907715,26.065868377685547,26.953248977661133,7.503520965576172,83.0278549194336,81.42298126220703,78.56199645996094,71.03499603271484,39.95577621459961,98.06800079345703,98.70613861083984,92.26466369628906,84.92993927001953,147.3692169189453,187.5817413330078,0.8561698198318481,0.7929121851921082,1.0,76.0,0.0,18.0,28.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,3.0,0.0,11.24758243560791,71.45774841308594,0.0,0.0,1.0
4,成都市新都区长龙路,2025-07-14,59,同玉609,VT,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.4267670512199402,1.2815260887145996,0.005711633246392012,0.0,0.0,0.0,74.57857513427734,100.0,50.310245513916016,30.913230895996094,35.337669372558594,26.50551986694336,0.29682570695877075,32.040000915527344,38.57381820678711,26.968399047851562,94.22274780273438,94.52912902832031,94.00093841552734,243.9246063232422,732.3931274414062,0.0,86.68223571777344,31.398460388183594,1246.500244140625,5.312160491943359,35.129085540771484,202.053955078125,242.97471618652344,0.0,3.0,27.78267478942871,27.1287899017334,26.34592056274414,26.764568328857422,8.832149505615234,80.7497329711914,80.46647644042969,80.49745178222656,77.43138885498047,49.689754486083984,92.56797790527344,95.47306060791016,95.85558319091797,90.9361343383789,209.84950256347656,178.10769653320312,0.6432824730873108,0.7769021391868591,1.0,82.0,0.0,18.0,28.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,3.0,0.0,3.2545344829559326,71.45774841308594,0.0,0.0,0.0
4,成都市新都区长龙路,2025-07-21,60,同玉609,R1,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1.1123548746109009,2.3232486248016357,0.32279840111732483,0.0,0.0,0.0,58.85580825805664,81.90362548828125,40.63359451293945,31.34532928466797,35.294029235839844,28.022600173950195,0.2966286242008209,31.40652084350586,37.48073959350586,26.992639541625977,94.95183563232422,95.1978530883789,94.77850341796875,245.80674743652344,795.3375854492188,0.0,86.62467956542969,30.90584945678711,1392.521484375,19.61048126220703,24.92264175415039,54.739566802978516,221.6644287109375,0.0,2.0,30.860164642333984,29.321420669555664,28.372581481933594,27.474485397338867,7.271429061889648,69.34678649902344,75.04826354980469,76.75990295410156,77.70977783203125,41.2700309753418,88.2894287109375,90.4286880493164,93.0785140991211,93.96405029296875,195.611083984375,179.24644470214844,1.007912039756775,0.8272481560707092,1.0,89.0,0.0,18.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,18.315797805786133,71.45774841308594,0.0,0.0,0.0
4,成都市新都区长龙路,2025-07-28,61,同玉609,R2,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1.434756875038147,1.7857496738433838,0.08007946610450745,0.0,0.0,0.0,72.60956573486328,100.0,47.085601806640625,30.31892967224121,36.63576889038086,26.08254051208496,0.2904512584209442,32.73762893676758,39.530601501464844,26.91231918334961,94.00596618652344,94.25328826904297,93.84510803222656,262.820556640625,795.5040283203125,0.0,84.8207015991211,32.1525993347168,1526.0306396484375,20.894451141357422,40.50493240356445,45.81709289550781,75.63401794433594,0.0,3.0,29.072738647460938,29.96645164489746,29.238521575927734,28.547616958618164,10.553228378295898,77.0735092163086,73.21015167236328,75.72335052490234,76.83831787109375,52.914398193359375,87.66997528076172,87.97969818115234,89.50912475585938,91.72637939453125,188.4326171875,192.4197540283203,1.0345361232757568,0.8887215852737427,1.0,96.0,0.0,18.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,15.788000106811523,18.315797805786133,0.0,0.0,0.0
4,成都市新都区长龙路,2025-08-04,62,同玉609,R3,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.07489330321550369,0.07489330321550369,0.07489330321550369,0.3020292818546295,0.0,0.3020292818546295,57.44117736816406,77.92823791503906,41.15505599975586,33.57238006591797,38.28030014038086,29.34602928161621,0.253627210855484,33.623741149902344,40.942928314208984,28.862300872802734,94.08786010742188,94.28208923339844,93.90608978271484,189.55186462402344,702.7870483398438,0.0,74.06694793701172,33.334999084472656,1682.5489501953125,0.7376594543457031,21.632110595703125,41.24258804321289,46.554752349853516,1.0,0.0,32.35979080200195,30.716262817382812,30.764230728149414,30.018842697143555,8.934270858764648,62.47785186767578,69.77568054199219,69.6327133178711,72.4119644165039,36.7731819152832,78.15483856201172,82.91240692138672,84.70475006103516,86.6705551147461,252.8715362548828,211.69119262695312,0.5505325198173523,0.8090658783912659,1.0,103.0,0.0,18.0,28.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.4356301426887512,18.315797805786133,0.0,0.0,0.0
4,成都市新都区长龙路,2025-08-11,63,同玉609,R4,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.9595686197280884,0.9595686197280884,0.9595686197280884,0.0,0.0,0.0,78.55754852294922,100.0,53.864234924316406,27.037160873413086,32.27901840209961,22.894739151000977,0.33209148049354553,27.760770797729492,33.54790115356445,24.292139053344727,94.45892333984375,94.59304809570312,94.31159973144531,159.70938110351562,766.7373657226562,0.0,96.98092651367188,27.73625946044922,1812.50146484375,141.3021240234375,142.03977966308594,162.93423461914062,182.54470825195312,0.0,1.0,28.564634323120117,30.462215423583984,29.999052047729492,30.214330673217773,9.384279251098633,80.79032897949219,71.63408660888672,73.44722747802734,72.422119140625,46.135765075683594,86.81642150878906,82.48564147949219,84.2137451171875,85.232666015625,149.7663116455078,196.67039489746094,0.622261643409729,0.8038105964660645,1.0,110.0,0.0,18.0,28.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,55.83930587768555,55.83930587768555,0.0,0.0,0.0
4,成都市新都区长龙路,2025-08-18,64,同玉609,R4,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.9595686197280884,0.9595686197280884,0.9595686197280884,2.019056797027588,0.0,2.019056797027588,79.41920471191406,100.0,53.099151611328125,26.923240661621094,32.23619842529297,22.403600692749023,0.33614861965179443,27.89904022216797,33.38734817504883,23.767240524291992,94.72640991210938,95.0168228149414,94.55127716064453,215.29566955566406,862.6439819335938,0.0,98.16573333740234,27.848020553588867,1939.94287109375,36.8771858215332,178.17930603027344,178.91696166992188,199.81141662597656,3.0,0.0,28.205881118774414,28.385257720947266,29.710094451904297,29.550756454467773,9.832597732543945,77.74981689453125,79.27007293701172,73.67266082763672,74.52288055419922,46.900848388671875,93.76707458496094,90.29175567626953,86.24610900878906,86.6020736694336,194.0647430419922,196.2838134765625,0.9595685601234436,0.7917247414588928,1.0,117.0,0.0,18.0,28.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,25.058034896850586,55.83930587768555,0.0,0.0,0.0
4,成都市新都区长龙路,2025-08-25,65,同玉609,R4,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.9285804629325867,1.8224343061447144,0.3424382209777832,0.0,0.0,0.0,88.989501953125,100.0,73.92117309570312,26.122520446777344,28.6835994720459,24.250329971313477,0.3060705363750458,26.90959930419922,30.789880752563477,24.632680892944336,95.29119873046875,95.4407730102539,95.1845474243164,95.06529998779297,379.0589294433594,0.0,89.38201141357422,27.050350189208984,2061.410400390625,11.312243461608887,48.189430236816406,189.49156188964844,190.22921752929688,0.0,1.0,27.352521896362305,27.779205322265625,28.0410099029541,29.12070655822754,4.433269500732422,81.19058990478516,79.47019958496094,79.91024017333984,75.55213928222656,26.078826904296875,90.94721221923828,92.35713958740234,90.51023864746094,87.42139434814453,152.27760314941406,187.2450714111328,1.1856244802474976,0.8294969201087952,1.0,124.0,1.0,18.0,28.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,5.421335697174072,55.83930587768555,0.0,0.0,0.0
5,成都市新都区红花堰,2025-06-22,66,同玉609,V11,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.7544655203819275,2.095278263092041,0.08314892649650574,4.117347240447998,0.0,7.559332847595215,80.79927062988281,100.0,64.12217712402344,25.624799728393555,28.525100708007812,23.631250381469727,0.3068198561668396,27.37112045288086,33.391441345214844,23.358850479125977,94.68901824951172,94.93562316894531,94.51016998291016,192.49546813964844,704.1707153320312,0.0,87.67696380615234,27.490169525146484,914.3484497070312,47.12427520751953,50.63462829589844,50.63462829589844,78.3462142944336,1.0,0.0,28.219329833984375,28.577646255493164,27.750057220458984,26.32026481628418,4.893850326538086,65.71739196777344,57.07561111450195,57.42216110229492,62.227928161621094,35.87782287597656,79.08644104003906,68.97772979736328,71.33101654052734,74.1103286743164,199.46145629882812,189.3572235107422,0.7208967804908752,0.6631460785865784,1.0,61.0,0.0,18.0,28.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,27.210546493530273,27.210546493530273,0.0,0.0,0.0
